samples,audio
28643,114.00631814908127
28644,1592.3798887001356
28645,1866.7177223928747
28646,1028.0186277987273
28647,954.2814286277095
28648,1885.5049643713255
28649,1610.6880909378742
28650,449.8296812798825
28651,913.9286260133762
28652,1391.983834028702
28653,631.9942330926275
28654,-438.04122955857736
28655,316.87641336464037
28656,83.74614977930412
28657,-764.4330112057714
28658,-1144.662038735827
28659,-555.9418796664467
28660,-756.2734580305716
28661,-1030.6576745165191
28662,-512.0954059572864
28663,232.41249516858264
28664,-157.1347987756985
28665,-166.73809010995637
28666,1046.6018446257813
28667,961.8842551214977
28668,325.10841773452205
28669,559.2736359137275
28670,1104.3792406103519
28671,823.4245906751948
28672,397.40907324195626
28673,425.33210409648177
28674,931.1931280316951
28675,692.9916191879925
28676,248.72708137889032
28677,63.39904840171931
28678,75.00708433316834
28679,-570.449216190511
28680,-1127.9702277088168
28681,-1462.556293688
28682,-1869.2077262879163
28683,-1946.9248061448761
28684,-2313.707782170638
28685,-2426.556871367663
28686,-2385.4722586607427
28687,-1873.4540967451135
28688,-1820.5025059511427
28689,-1793.6175741256523
28690,-1538.7993565299666
28691,-785.047875754718
28692,-453.36312165145523
28693,-549.7450512810785
28694,-16.193588879118693
28695,777.2913741621355
28696,631.7099792946697
28697,88.06240079895281
28698,526.3488457513558
28699,809.5695539748069
28700,209.7247979727323
28701,-98.1851171536656
28702,422.84014619526556
28703,379.8009580017638
28704,606.6977204983283
28705,623.5308680190044
28706,778.3008668343745
28707,827.0082149703355
28708,1409.653442010763
28709,995.2371088841556
28710,565.759807634372
28711,686.2221611755589
28712,1117.624823031382
28713,894.9684770586756
28714,392.25383715562714
28715,927.481646954613
28716,1033.652679499813
28717,712.767736909731
28718,771.8276500247483
28719,916.8332780398417
28720,589.7855081226056
28721,-216.31474498328635
28722,273.5334606309656
28723,569.3310936140604
28724,223.07914891525576
28725,-917.2213526689379
28726,-57.56936496186199
28727,162.03618311254087
28728,-246.4036129644802
28729,-1116.8876338139864
28730,-489.4147366799533
28731,-280.98375596279436
28732,-644.5935037656027
28733,-602.2427704529131
28734,324.0696747782327
28735,25.345083315130097
28736,-402.4152734656027
28737,340.789895195329
28738,532.9618988218647
28739,-194.89793492657577
28740,-613.7882608951325
28741,-87.7077170841539
28742,122.34507468982554
28743,-532.6284918769372
28744,-641.6270082561658
28745,-111.64905177778343
28746,-102.69318632926195
28747,-519.7579630637783
28748,-443.84192111684695
28749,-483.9435883310832
28750,-728.0614819887437
28751,-1149.1941095516827
28752,-1281.3399694083482
28753,-1629.497551627442
28754,-1558.665338717837
28755,-1711.8418063943602
28756,-1886.0254243490199
28757,-2136.214657027259
28758,-1748.4079644087974
28759,-1567.603802792632
28760,-1448.8006255857294
28761,-1297.9968840949668
28762,-891.1910283218406
28763,-146.38150775947588
28764,309.4332278085344
28765,513.2547275079569
28766,861.0845385728951
28767,1136.9242055444142
28768,1119.7752694693002
28769,1040.6392670994594
28770,1156.5177300924404
28771,1161.4121842135858
28772,666.3241485402984
28773,452.25513466891994
28774,611.206645924709
28775,801.1801765754121
28776,727.1772110488977
28777,578.1992231553378
28778,514.247675314404
28779,262.32401778794565
28780,472.4296879186094
28781,472.56610937485004
28782,556.7346914027808
28783,280.936828085295
28784,530.1738976088967
28785,394.4472615386512
28786,480.7582641016753
28787,673.1082314795644
28788,811.4984711101533
28789,732.9302709989923
28790,671.4048990409174
28791,178.92360235207178
28792,117.48760661274139
28793,302.0981154213382
28794,271.7563096598738
28795,446.46334687123954
28796,387.2203606486062
28797,523.0284600372465
28798,303.8887289490697
28799,420.8022255901508
28800,562.7699819015199
28801,531.7930030134775
28802,77.87226671367671
28803,209.0087229292168
28804,202.2032932229696
28805,123.45687030436318
28806,-34.229682445177446
28807,-137.85553143192942
28808,-150.41987329452627
28809,-95.92193533338434
28810,-162.36097592473925
28811,-84.73628491913041
28812,-153.04718402418308
28813,-97.29302717154644
28814,89.52679913214428
28815,120.41287547040628
28816,619.3657491982648
28817,535.3859341399318
28818,575.4739103029107
28819,483.6301236086124
28820,322.854985639572
28821,58.14887340333769
28822,-58.48787088689721
28823,-293.05494001485806
28824,-554.5520619468933
28825,-912.979000000772
28826,-543.3355529975316
28827,-401.62155539634693
28828,-560.8368774123824
28829,-846.9814251176113
28830,-523.0551405245782
28831,-303.05800165309
28832,-323.9900225798332
28833,-413.85125347091036
28834,-175.64178059730074
28835,34.638273666751644
28836,-66.0112491375913
28837,-52.59054351804828
28838,-62.099839978483885
28839,-127.53940494917778
28840,-184.9095407001296
28841,-334.21058523743613
28842,-219.44291218278008
28843,-412.6069306360798
28844,-426.7030850213462
28845,-502.7318549158076
28846,-246.69375486236126
28847,-305.5893341654198
28848,162.5808233297799
28849,118.8160994743198
28850,290.1158420691232
28851,-20.52063486524264
28852,271.9059491974309
28853,148.39484159107747
28854,220.94525677542455
28855,32.5563766699278
28856,328.22735100345756
28857,354.95729767960455
28858,509.74530315747563
28859,507.5904228478357
28860,358.49168152445066
28861,183.44807375047483
28862,89.45856431972342
28863,-34.477911287341016
28864,-255.36244643308308
28865,-420.19616283781517
28866,-428.9802100807542
28867,-188.71576508701446
28868,42.59596839915835
28869,387.9537603546985
28870,613.3563550313568
28871,810.802471522435
28872,935.2908043423832
28873,899.8200240190165
28874,986.3887776981048
28875,1057.995689760071
28876,931.6393624485372
28877,866.3183765104438
28878,837.0312918474631
28879,326.7766481784179
28880,111.55296571241547
28881,-116.64125416760652
28882,-66.80752821122559
28883,-560.9473905970864
28884,-675.062392219973
28885,-479.15409996872995
28886,-493.2240959953548
28887,-704.273976975594
28888,-675.305353361382
28889,-222.3198486254607
28890,-398.3190984985199
28891,-469.3047501992052
28892,-470.2784616573431
28893,-252.24190073073032
28894,-559.1967444158465
28895,-588.1446780528408
28896,-551.0873945251533
28897,-473.0265934541304
28898,-425.9639803889943
28899,-438.9012659925328
28900,-323.84016522287106
28901,-110.78239651169207
28902,173.27031906072466
28903,478.3162585932761
28904,787.3536981942491
28905,1115.3809138135987
28906,1017.3961820769186
28907,967.3977811207303
28908,927.3839914286978
28909,1011.3530966684012
28910,781.3033845282758
28911,490.23314755433734
28912,427.14068398631116
28913,442.0242985927662
28914,185.88230350487368
28915,6.713019048397371
28916,-97.48522542647527
28917,-168.7140907178495
28918,-490.97522694777956
28919,-574.2702727412529
28920,-581.6008544088933
28921,-444.9685851337658
28922,-574.3750641626757
28923,-468.82187600233743
28924,-435.31058962080243
28925,-338.8427576545142
28926,-306.4199156213757
28927,-223.04358114019652
28928,-355.71525315688865
28929,-300.4364111777768
28930,-178.20851451038544
28931,-277.03300151205985
28932,-436.9112888467739
28933,-409.84477075047533
28934,-400.83481830531184
28935,-445.88277872307873
28936,-326.9899746382258
28937,-116.15770341075387
28938,-343.38723643932946
28939,-546.6798184849372
28940,-578.0366670053915
28941,-440.4589715010176
28942,-580.9478928718124
28943,-438.50456278638916
28944,-177.13008306300503
28945,195.1744749370299
28946,410.4080709032736
28947,874.5696961571148
28948,1051.658374219494
28949,1198.6731613651052
28950,1134.613147162795
28951,1348.4774550018954
28952,1188.2652426042134
28953,1107.975702521416
28954,986.6080626175409
28955,880.1615865363806
28956,593.6355741534751
28957,433.0293620124695
28958,280.34232374557814
28959,50.57387047791724
28960,-119.27654878453637
28961,-223.2094467835973
28962,-272.22529765436263
28963,-376.32453658776853
28964,-292.5075595104287
28965,-168.77472278197024
28966,-228.12634291006674
28967,-83.5626962833673
28968,-14.08401892251598
28969,-58.69050624943807
28970,-236.3823128750709
28971,-129.15955240570077
28972,-127.02229726806479
28973,-154.97057855336024
28974,-317.00438588030136
28975,-268.1236672773481
28976,-314.3283290842248
28977,-282.61823587283095
28978,-366.9932103876427
28979,-371.45303350568446
28980,-510.99744421614463
28981,-544.6261396196949
28982,-673.3387749475606
28983,-667.1349636003795
28984,-867.0142772068706
28985,-978.9762457023245
28986,-1100.0203574269156
28987,-1068.1460592438136
28988,-1158.352756677083
28989,-1026.6398140693123
28990,-953.0065547589334
28991,-732.4522612771581
28992,-600.976175564458
28993,-367.5774992064931
28994,-277.25539368938723
28995,-155.00898067423753
28996,-52.83734229073082
28997,67.26047855027036
28998,107.28547782531837
28999,208.23869004830954
29000,201.12118790191505
29001,280.9340818506946
29002,345.67851973607674
29003,486.35568635340394
29004,397.96680301124275
29005,452.5131270731749
29006,489.9959514822842
29007,435.41660426856595
29008,212.7764480394947
