samples,audio
29003,1001.1223966299196
29004,1220.120478666367
29005,1492.1159745075247
29006,1606.1088803539951
29007,1687.0991939841513
29008,1772.0869147491826
29009,1735.0720435677667
29010,1526.054582920393
29011,1352.034536843374
29012,1187.0119109225698
29013,937.9867122868404
29014,693.9589496012453
29015,624.9286330599989
29016,602.8957743791782
29017,427.86038678918186
29018,250.82248502693193
29019,209.78208532780297
29020,130.73920541726238
29021,20.69386450219804
29022,-81.35391673809613
29023,-58.404116161302795
29024,-0.45671017186850804
29025,-2.5116737312326904
29026,-30.56898036853397
29027,7.371397808160623
29028,12.309490100066569
29029,-53.75467279471491
29030,-129.82105879423852
29031,-184.8896344464507
29032,-298.96036494366365
29033,-431.0332141378085
29034,-391.10814455651416
29035,-343.1851174200509
29036,-384.26409265917675
29037,-399.3450289339239
29038,-298.42788365336355
29039,-311.5126129963823
29040,-371.59917193349565
29041,-507.68751424972504
29042,-613.7775925685593
29043,-792.8693583770213
29044,-799.9627620518542
29045,-793.0577528868373
29046,-730.1542791212352
29047,-736.2522879693813
29048,-607.3517256513918
29049,-534.4525374250006
29050,-510.55466761850244
29051,-473.6580596647839
29052,-430.762656136419
29053,-408.8683987818008
29054,-377.9752285622758
29055,-267.0830856902446
29056,-201.19190966818624
29057,-161.30163932855766
29058,-211.4122128745217
29059,-191.52356792144607
29060,-230.63564153911724
29061,-331.7483702946078
29062,-464.86169029573233
29063,-458.97553723502415
29064,-448.0898464341644
29065,-422.2045528887897
29066,-400.31959131360946
29067,-322.4348961877496
29068,-232.55040180025156
29069,-240.66604229564734
29070,-167.78175171953103
29071,-53.89746406405118
29072,58.98688668675641
29073,127.87136651187063
29074,297.7560413085007
29075,480.6409768476834
29076,649.5262387303416
29077,779.4118923438665
29078,974.2980028192953
29079,1145.1846349891478
29080,1177.0718533459733
29081,1156.959722001671
29082,1185.8483046476308
29083,1177.7376645157367
29084,1028.6278643402734
29085,916.5189663207702
29086,884.4110320858144
29087,826.3041226578541
29088,681.1982984190104
29089,542.0936190779062
29090,483.99014363752605
29091,372.8879303641072
29092,229.78703675705623
29093,181.68751951988588
29094,198.58943453215733
29095,158.49283682241264
29096,81.39778054207693
29097,79.30431894030573
29098,78.21250433975183
29099,21.12238811322095
29100,-9.965979338817647
29101,33.947451390101435
29102,7.8627286915572085
29103,-105.22010007789254
29104,-169.30098861613965
29105,-148.379891694285
29106,-202.45676517477068
29107,-289.5315660289243
29108,-376.6042523539538
29109,-369.67478338943477
29110,-477.74311953332744
29111,-577.8092223575571
29112,-536.8730546231942
29113,-433.93458029526806
29114,-463.99376455724325
29115,-471.0505738251855
29116,-451.1049757616435
